"rpt_rec_num","Provider CCN","Hospital Name","Street Address","City","State Code","Zip Code","County","Medicare CBSA Number","Rural Versus Urban","CCN Facility Type","Provider Type","Type of Control","Fiscal Year Begin Date","Fiscal Year End Date","FTE - Employees on Payroll","Number of Interns and Residents (FTE)","Total Days Title V","Total Days Title XVIII","Total Days Title XIX","Total Days (V + XVIII + XIX + Unknown)","Number of Beds","Total Bed Days Available","Total Discharges Title V","Total Discharges Title XVIII","Total Discharges Title XIX","Total Discharges (V + XVIII + XIX + Unknown)","Number of Beds + Total for all Subproviders","Hospital Total Days Title V For Adults & Peds","Hospital Total Days Title XVIII For Adults & Peds","Hospital Total Days Title XIX For Adults & Peds","Hospital Total Days (V + XVIII + XIX + Unknown) For Adults & Peds","Hospital Number of Beds For Adults & Peds","Hospital Total Bed Days Available For Adults & Peds","Hospital Total Discharges Title V For Adults & Peds","Hospital Total Discharges Title XVIII For Adults & Peds","Hospital Total Discharges Title XIX For Adults & Peds","Hospital Total Discharges (V + XVIII + XIX + Unknown) For Adults & Peds","Cost of Charity Care","Total Bad Debt Expense","Cost of Uncompensated Care","Total Unreimbursed and Uncompensated Care","Total Salaries From Worksheet A","Overhead Non-Salary Costs","Depreciation Cost","Total Costs","Inpatient Total Charges","Outpatient Total Charges","Combined Outpatient + Inpatient Total Charges","Wage-Related Costs (Core)","Wage-Related Costs (RHC/FQHC)","Total Salaries (adjusted)","Contract Labor: Direct Patient Care","Wage Related Costs for Part - A Teaching Physicians","Wage Related Costs for Interns and Residents","Cash on Hand and in Banks","Temporary Investments","Notes Receivable","Accounts Receivable","Less: Allowances for Uncollectible Notes and Accounts Receivable","Inventory","Prepaid Expenses","Other Current Assets","Total Current Assets","Land","Land Improvements","Buildings","Leasehold Improvements","Fixed Equipment","Major Movable Equipment","Minor Equipment Depreciable","Health Information Technology Designated Assets","Total Fixed Assets","Investments","Other Assets","Total Other Assets","Total Assets","Accounts Payable","Salaries, Wages, and Fees Payable","Payroll Taxes Payable","Notes and Loans Payable (Short Term)","Deferred Income","Other Current Liabilities","Total Current Liabilities","Mortgage Payable","Notes Payable","Unsecured Loans","Other Long Term Liabilities","Total Long Term Liabilities","Total Liabilities","General Fund Balance","Total Fund Balances","Total Liabilities and Fund Balances","DRG Amounts Other Than Outlier Payments","DRG Amounts Before October 1","DRG Amounts After October 1","Outlier Payments For Discharges","Disproportionate Share Adjustment","Allowable DSH Percentage","Managed Care Simulated Payments","Total IME Payment","Inpatient Revenue","Outpatient Revenue","Total Patient Revenue","Less Contractual Allowance and Discounts on Patients' Accounts","Net Patient Revenue","Less Total Operating Expense","Net Income from Service to Patients","Total Other Income","Total Income","Total Other Expenses","Net Income","Cost To Charge Ratio","Net Revenue from Medicaid","Medicaid Charges","Net Revenue from Stand-Alone CHIP","Stand-Alone CHIP Charges"
603285,461300,DELTA COMMUNITY MEDICAL CENTER,126 S WHITE SAGE AVE,DELTA,UT,84624,MILLARD,99946,R,CAH,1,2,01/01/2015,12/31/2015,44.77,,,466,231,1070,18,6570,,63,67,274,18,,248,139,646,18,6570,,63,67,274,207656,684615,571588,571588,3120418,6012936,121292,7259728,3276155,10071939,13348094,,,,,,,250,,,1701751,-733000,191271,,4650,1165128,175000,289446,1036997,1625546,2095922,3244447,,244139,2177657,,734416,734416,4077201,102449,38749,,,,328074,469272,,,,,,469272,3607929,3607929,4077201,,,,,,,,,3297557,11075218,14372775,4655976,9716799,9133354,583445,72095,655540,,655540,0.543878,1412954,2054091,58939,64110
603297,041308,MCGEHEE HOSPITAL INC.,GREEN MEADOW ADDITION,MCGEHEE,AR,71654-,DESHA,99904,R,CAH,1,2,07/01/2015,06/30/2016,92.21,,,564,52,720,25,9150,,139,24,216,25,,515,52,671,25,9150,,139,24,216,144677,868589,826306,1005137,5541708,5963149,146449,10354076,1165236,11424706,12589942,,,,,,,433335,,,1132266,,187663,215051,,2685976,,,,,,15489521,,,9411697,,155700,155700,12253373,1670806,737856,,951453,,20075,3380190,,7819084,,,7819084,11199274,1054099,1054099,12253373,,,,,,,,,1138001,12141971,13279972,4231832,9048140,11504857,-2456717,1411330,-1045387,,-1045387,0.822409,1155719,1622733,,
603299,104026,FT. LAUDERDALE HOSPITAL,1601 EAST LAS OLAS BLVD,FT. LAUDERDALE,FL,33301,BROWARD,22744,U,PH,4,4,01/01/2015,12/31/2015,200,,,11490,,33645,100,36500,,806,,5635,100,,11490,,33645,100,36500,,806,,5635,,,,,9286759,10884986,466957,14473324,39824139,3475800,43299939,,,,,,,-87581,,,5050507,-2149974,70911,45106,,3945244,,,,1368187,,816112,,,891735,23828093,1170274,24998367,29835346,181868,148043,305075,,,5366906,6001892,,9587000,,1469130,11056130,17058022,12777324,12777324,29835346,,,,,,,,,39824139,4322600,44146739,21518099,22628640,20171745,2456895,28704,2485599,,2485599,,,,,
603301,394016,WARREN STATE HOSPITAL,33 MAIN DRIVE,WARREN,PA,16365,WARREN,99939,R,PH,4,10,07/01/2015,06/30/2016,394.6,,,706,8553,51858,152,57874,,16,13,92,152,,706,8553,51858,152,57874,,16,13,92,,,,,20174431,26948650,356825,45740731,38686068,,38686068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47123081,-47123081,,-47123081,,-47123081,,,,,
603306,454117,OCEANS BEHAVIORAL HOSPITAL OF LONGV,615 CLINIC DRIVE,LONGVIEW,TX,75605,GREGG,30980,U,PH,4,4,01/01/2015,12/31/2015,50.09,,,5404,,6270,24,8760,,354,,455,24,,5404,,6270,24,8760,,354,,455,,,,,2180338,2543183,50101,4973456,9909521,1357950,11267471,,,,,,,,,,714385,,,27555,53022,1335064,,,,,509180,,,,409133,,131160,131160,1875357,260718,206166,170787,24243,,,661914,,,,86740,86740,748654,1126703,1126703,1875357,,,,,,,,,9910564,1356907,11267471,5980354,5287117,4723521,563596,9413,573009,,573009,,,,,
603314,161301,IOWA SPECIALTY HOSPITAL - BELMOND,403 FIRST STREET SE,BELMOND,IA,50421-,WRIGHT,99916,R,CAH,1,9,07/01/2015,06/30/2016,98.05,,,1008,198,1740,22,8052,,141,38,476,22,,400,198,919,22,8052,,141,38,476,17192,793015,469330,469330,5458793,19246923,1909260,19576864,14219361,20116892,34336253,,,,,,,4961990,,,4855032,-1003000,656286,133094,,9963680,444958,2598561,7971419,,15219776,,5611197,2055815,20456374,399952,1219958,1619910,32039964,1676488,358947,209768,574760,,141271,2961234,,22825786,,3747894,26573680,29534914,2505050,2505050,32039964,,,,,,,,,15853170,24061791,39914961,14952716,24962245,24705716,256529,666422,922951,50901,872050,0.570151,2679679,4442157,,
603315,161323,MITCHELL COUNTY REGIONAL HEALTH CENT,616 N. 8TH STREET,OSAGE,IA,50461-,MITCHELL,99916,R,CAH,9,9,07/01/2015,06/30/2016,112.08,,,1152,15,1384,25,9150,,207,5,260,25,,634,15,803,25,9150,,207,5,260,23305,457078,272586,272586,7544262,14091465,1287479,18261026,2779734,29057394,31837128,,,,,,,7598075,,,2831563,-435949,325267,198536,,12726105,229512,543049,15539871,55257,7778605,,,,9341483,,3274246,3274246,25341834,813735,1033062,,352328,,243803,2442928,,891268,,5711217,6602485,9045413,16296421,16296421,25341834,,,,,,,,,2960337,30559913,33520250,13050181,20470069,22092805,-1622736,3468670,1845934,,1845934,0.573576,1163089,1995337,,
603316,161352,CLARINDA REGIONAL HEALTH CENTER,220 ESSIE DAVISON DRIVE,CLARINDA,IA,51632-0217,PAGE,99916,R,CAH,1,8,07/01/2015,06/30/2016,236.43,,,1171,80,1482,25,9150,,282,34,486,25,,752,80,1034,25,9150,,282,34,486,15568,1366779,984694,1847397,12014332,18771067,2498232,26983179,4681180,33373814,38054994,,,,,,,5786115,5391872,,4617256,-2050442,501624,213745,,14951674,237502,220633,26787964,,2942601,10925030,,,20239636,2017279,3373815,5391094,40582404,753637,1996353,,516433,,374218,3640641,,24362234,,9943542,34305776,37946417,2635987,2635987,40582404,,,,,,,,,5349796,39995125,45344921,16283275,29061646,30785399,-1723753,2420837,697084,1149344,-452260,0.709058,2975274,5412783,,
603317,171307,RAWLINS COUNTY HEALTH CENTER,707 GRANT,ATWOOD,KS,67730,RAWLINS,99917,R,CAH,1,13,07/01/2015,06/30/2016,52.57,,,1292,,1480,14,5124,,115,,139,14,,313,,384,14,5124,,115,,139,41958,181530,171993,263271,2947855,5322402,596167,7548326,2466826,5199032,7665858,,,,,,,448998,,,1269312,,165033,36146,,1919489,14705,974469,9584824,,1973607,1498700,,,7890608,3550511,,3550511,13360608,267495,431468,39614,158819,,480410,1377806,,6966531,,,6966531,8344337,5016271,5016271,13360608,,,,,,,,,2552424,5490582,8043006,547154,7495852,8270257,-774405,1400211,625806,,625806,0.984668,140594,235482,,
603318,261311,PERRY COUNTY MEMORIAL HOSPITAL,434 NORTH WEST STREET,PERRYVILLE,MO,63775,PERRY,99926,R,CAH,1,2,04/01/2015,03/31/2016,267.42,,,3259,96,4401,25,9150,,403,32,736,25,,1263,67,1969,25,9150,,403,32,736,177684,4354210,1989104,1989104,19445631,28545968,2675613,42835050,17112023,84688181,101800204,4818336,,19445631,1238376,,,2924496,,,13969849,-4521026,1807476,553718,775972,15829981,1446615,,41044432,,,16081065,,,32631397,2733013,2192089,4925102,53386480,1739023,2356374,,,,106499,4201896,,,,,,4201896,49184584,49184584,53386480,,,,,,,,,18595123,94246887,112842010,62871817,49970193,47991599,1978594,1862016,3840610,,3840610,0.420776,3813942,8458189,,
603391,281343,WEST HOLT MEMORIAL HOSPITAL,406 WEST NEELY STREET,ATKINSON,NE,68713-0200,HOLT,99928,R,CAH,1,2,07/01/2015,06/30/2016,67.5,,,773,19,839,17,6222,,104,2,123,17,,346,5,388,17,6222,,104,2,123,46448,129884,156911,276124,4199921,5459186,889467,8794823,1821512,8519584,10341096,,,,,,,2644496,178336,,1912789,-497810,149271,97092,,4538719,39958,106842,5113577,,1449031,4061781,,,4446751,991348,173227,1164575,10150045,111132,574221,,217066,,28569,930988,,3406092,,,3406092,4337080,5812965,5812965,10150045,,,,,,,,,1792002,8594650,10386652,1432263,8954389,9659107,-704718,938796,234078,,234078,0.850473,342414,542789,,
603420,361311,HARRISON COMMUNITY HOSPITAL,951 EAST MARKET STREET,CADIZ,OH,43907-,HARRISON,99936,R,CAH,1,2,01/01/2015,12/31/2015,165.78,,,841,19,1477,25,9125,,130,8,250,25,,449,19,810,25,9125,,130,8,250,122451,1974569,815760,2281626,6816590,10932144,640205,11343789,3776701,28238607,32015308,,,,,,,420016,,,7768580,-4676173,163401,229997,687955,4593776,119475,572498,5922865,,3026333,5226103,,,4671464,126184,,126184,9391424,981332,1074314,374485,43110,,,2519251,,1765873,,36451,1802324,4321575,5069849,5069849,9391424,,,,,,,,,4357972,35481306,39839278,24781139,15058139,17748734,-2690595,2143954,-546641,,-546641,0.354324,1372477,9352723,,
603421,361330,HOCKING VALLEY COMMUNITY HOSPITAL,601 STATE ROUTE 664,LOGAN,OH,43138-0966,HOCKING,99936,U,CAH,9,9,01/01/2015,12/31/2015,299.11,,,3372,98,4964,25,9125,,377,26,694,35,,1021,90,1853,21,7665,,377,26,694,,2194033,722288,2722556,12432934,19320643,1151656,28115485,21565545,67981068,89546613,,,,,,,864443,723946,,13627765,-6741714,424799,765972,39173,9704384,255120,486227,4970849,3436341,14079436,4717758,,1958965,10042895,2050763,,2050763,21798042,,1674666,777377,2761723,,106243,5320009,,13657356,,,13657356,18977365,2820677,2820677,21798042,,,,,,,,,21565546,67981068,89546614,54779053,34767561,31753577,3013984,700646,3714630,2186064,1528566,0.313976,4083416,23847908,,
603423,364048,HAVEN BEHAVIORAL SVCS DAYTON,ONE ELIZABETH PL  4TH FL SW TOWER,DAYTON,OH,45417,,19380,U,PH,4,4,01/01/2015,12/31/2015,63.37,,,5120,88,9679,32,11680,,381,8,801,32,,5120,88,9679,32,11680,,381,8,801,,,,,3712441,4173131,424204,6773520,12582700,,12582700,,,,,,,,,,867138,,,,17519,884657,,,,1919992,,657659,,,1277949,,25431,25431,2188037,300429,110941,,,,5550,416920,,,,4757282,4757282,5174202,-2986165,-2986165,2188037,,,,,,,,,12582700,,12582700,5581905,7000795,7885572,-884777,949892,65115,,65115,,,,,
603424,364050,ACCESS HOSPITAL DAYTON,2611 WAYNE AVENUE,DAYTON,OH,45420,MONTGOMERY,19380,U,PH,4,6,01/01/2015,12/31/2015,87.93,,,5922,313,10560,52,18980,,399,14,889,52,,5922,313,10560,52,18980,,399,14,889,,,,,2820390,3193018,628320,6004076,20592000,,20592000,,,,,,,39848,,,2287945,-48781,,,,2279012,,,,756693,,188112,,,618284,,,,2897296,63452,77658,,,,3064,144174,,1125772,2604133,,3729905,3874079,-976783,-976783,2897296,,,,,,,,,20592000,,20592000,15198067,5393933,6013408,-619475,,-619475,,-619475,,,,,
603442,181328,KNOX COUNTY HOSPITAL,80 HOSPITAL DRIVE,BARBOURVILLE,KY,40906,KNOX,99918,R,CAH,1,9,07/01/2015,11/30/2015,179.25,,,997,35,1933,25,3825,,242,10,707,25,,757,27,1443,21,3213,,242,10,707,,829706,322378,514069,3187327,4072737,503420,7105708,5585908,12244814,17830722,,,,,,,1620571,,,15708787,-12133145,439541,91254,,6362026,640462,,19163969,,159702,5002984,,,17988021,,,,24350047,2126202,476627,,86220,,1412397,4101446,,23000000,8892275,2675561,34567836,38669282,-14319235,-14319235,24350047,,,,,,,,,6291463,13587519,19878982,13997046,5881936,7260064,-1378128,472630,-905498,2,-905500,0.398509,1112044,3271532,,
603443,184014,FIRST HOSPITAL HOPKINSVILLE,210 WEST 17TH STREET,HOPKINSVILLE,KY,42240,CHRISTIAN,17300,U,PH,4,4,01/01/2015,12/31/2015,117.3,,5407,647,32,20468,97,35405,525,58,5,1623,97,5407,647,32,20468,97,35405,525,58,5,1623,,,,,5153066,6325755,938534,9741278,36842400,3700200,40542600,,,,,,,-29514,,,1463851,,,53834,,1488171,620172,,16264087,,,3185760,,,13858367,,22897157,22897157,38243695,459738,321217,,,,2385409,3166364,,5300000,,6357077,11657077,14823441,23420254,23420254,38243695,,,,,,,,,36963062,3700200,40663262,23462261,17201001,11478821,5722180,18255,5740435,278434,5462001,,,,,
603473,370206,OKLAHOMA SPINE HOSPITAL,14101 PARKWAY COMMONS DRIVE,OKLAHOMA CITY,OK,73134-6012,OKLAHOMA,36420,U,STH,1,5,01/01/2015,12/31/2015,211.98,,,1201,94,4413,23,8395,,498,31,1974,23,,1201,94,4413,23,8395,,498,31,1974,1243,1526541,346887,800932,12543162,38647252,1098172,49032508,131437209,85115409,216552618,2957970,,12543162,102374,,,307002,,,41352131,-26478093,454413,751396,,16736849,18497,2605117,81271,,908125,3804335,8321949,,4138101,,,,20874950,4312606,2027644,,,,,6340250,,4500000,,,4500000,10840250,10034700,10034700,20874950,,6319699,2230007,2928,,,,,131433553,86432413,217865966,154542903,63323063,51190414,12132649,176618,12309267,,12309267,0.226423,582042,4575892,,
603474,372022,SOLARA HOSPITAL MUSKOGEE,351 SOUTH 40TH STREET,MUSKOGEE,OK,74403,MUSKOGEE,99937,R,LTCH,2,6,07/01/2015,06/30/2016,183.7,,,15819,572,21315,64,23424,,629,33,838,64,,15819,572,21315,64,23424,,629,33,838,,,,,11466713,13445233,329119,25321892,154007802,22291,154030093,,,,,,,3458910,,,4799217,-566639,210982,1486,166162,8071682,,,31509,201177,97522,2644429,637560,,1653474,,,,9725156,1024199,836446,76513,,,-10491,-1937381,,,,,,-1937381,11662537,11662537,9725156,,,,,,,,,154007802,22291,154030093,124225820,29804273,24911946,4892327,-283677,4608650,,4608650,,,,,
603482,452042,CHRISTUS DUBUIS HOSPITAL OF BEAUMONT,2830 CALDER AVENUE,BEAUMONT,TX,77706-,JEFFERSON,13140,U,LTCH,2,1,07/01/2015,06/30/2016,87.74,,,9550,29,13502,51,18666,,352,1,519,51,,9550,29,13502,51,18666,,352,1,519,,,-98724,-98724,6500302,10527722,321294,19692492,59068599,30789,59099388,,,6500302,,,,14414324,,,7027897,-5091846,127179,31523,,16509077,,,,751213,54944,3364128,,,1213939,,-44512,-44512,17678504,491455,708078,25274,,,835463,2060270,,,,,,2060270,15618234,15618234,17678504,,,,,,,,,59068600,30789,59099389,41096599,18002790,17215972,786818,465,787283,,787283,0.33321,,,,
603490,223029,FAIRLAWN REHABILITATION HOSPITAL,189 MAY STREET,WORCESTER,MA,01602-4399,WORCESTER,49340,U,RH,5,5,10/01/2014,09/30/2015,274.42,,,22822,1074,31226,110,40150,,1864,82,2464,110,,22822,1074,31226,110,40150,,1864,82,2464,,,-40565,-40565,16565588,18236116,1271254,29142183,57546487,1885030,59431517,3082170,,17090112,1534,,,8597248,,,6217908,-1373400,137513,-598549,,12980720,1698000,619512,16126945,,,6598766,,,11322946,,564541,564541,24868207,927452,1316928,,,,6216869,8461249,,,,3893989,3893989,12355238,12512969,12512969,24868207,,,,,,,,,57546487,1885030,59431517,16584676,42846841,34801704,8045137,130974,8176111,,8176111,0.490349,,,,
603507,161316,PALMER LUTHERAN HEALTH CENTER,112 JEFFERSON STREET,WEST UNION,IA,52175-1022,FAYETTE,99916,R,CAH,1,2,01/01/2015,12/31/2015,140.36,,,1370,249,2018,25,9125,,114,54,236,25,,335,135,610,25,9125,,114,54,236,168424,809233,781100,1400962,7994029,13539524,1631834,20526015,4433203,22677909,27111112,,,,,,,1083758,107736,,5021716,-1513733,1018747,156686,,6741104,168281,35830,7431719,,,4719500,,,11739767,800124,444202,1244326,19725197,997937,224745,980426,,,39156,2242264,10737514,,,556411,11293925,13536189,6189008,6189008,19725197,,,,,,,,,4598944,24282729,28881673,9447283,19434390,22342786,-2908396,2102220,-806176,9974,-816150,0.757107,1536457,2848104,,
603550,191314,MADISON PARISH HOSPITAL,900 JOHNSON STREET,TALLULAH,LA,71384,MADISON,99919,R,CAH,1,11,01/01/2015,12/31/2015,133.33,,60,1167,58,2050,25,9125,12,184,9,380,25,60,758,58,1641,25,9125,12,184,9,380,,2133823,1538938,1935487,7653925,7439798,521469,14731011,6123453,13364711,19488164,,,,,,,4318454,,,5210997,-3320703,245005,203227,,8140893,152094,,6185746,,,4928715,,,3516711,,,,11657604,217680,359381,2003,,,,2634662,,604450,,,604450,3239112,8418492,8418492,11657604,,,,,,,,,6162061,13373362,19535423,8819031,10716392,15093723,-4377331,7595017,3217686,,3217686,0.755895,3062616,4576251,,
603551,194098,OCEANS BEHAVIORAL HOSPITAL OF GREATE,716 VILLAGE ROAD,KENNER,LA,70065,JEFFERSON,35380,U,PH,4,4,01/01/2015,12/31/2015,58.51,,,7529,105,10376,30,10950,,370,9,675,30,,7529,105,10376,30,10950,,370,9,675,,,,,2808149,3020425,61245,5994263,14886883,958625,15845508,,,,,,,,,,1287387,,47371,44924,,4218722,,,,,640665,,,,488348,,32,32,4707102,263950,125123,25000,,,90,414163,,,,73756,73756,487919,4219183,4219183,4707102,,,,,,,,,14886933,958575,15845508,7991108,7854400,5828574,2025826,517,2026343,,2026343,,,,,
603556,061308,CONEJOS COUNTY HOSPITAL,19021 US HWY 285,LA JARA,CO,81140-,CONEJOS,99906,R,CAH,1,2,07/01/2015,06/30/2016,54.15,,,480,37,690,17,6222,,63,20,287,17,,196,37,328,17,6222,,63,20,287,6250,195172,51521,242351,3675623,5165440,281250,8925257,2367510,10220358,12587868,,,,,,,3227276,27584,,2815556,-1796692,129334,302171,134249,4867064,89628,22830,2713993,,1260680,2244133,,,2943178,,,,7810242,324923,481588,,56729,,1033810,1897050,220631,,,,220631,2117681,5692561,5692561,7810242,,,,,,,,,2518731,11157781,13676512,4436231,9240281,8841063,399218,841325,1240543,861931,378612,0.709036,3642081,5267416,26448,122547
603557,370139,PERRY MEMORIAL HOSPITAL,501 14TH STREET,PERRY,OK,73077,NOBLE,99937,R,STH,1,13,07/01/2015,06/30/2016,67,,,1210,27,1398,26,9516,,159,14,225,26,,532,27,691,26,9516,,159,14,225,30693,1000021,419948,647683,3692374,5093299,584681,6562878,3514842,12872640,16387482,504026,,3408295,84041,,,344816,731680,,877794,,190549,114822,,2309480,264617,366369,4513203,5633513,,4290019,,,5567296,,2273453,2273453,10150229,448102,,,,,384096,832198,,,,,,832198,9318031,9318031,10150229,,141522,550965,375,,,,,3514842,14492254,18007096,11123053,6884043,8785673,-1901630,340817,-1560813,1273,-1562086,0.400481,157755,1217964,,
603558,371325,CORDELL MEMORIAL HOSPITAL,1220 N GLENN ENGISH,CORDELL,OK,73632,WASHITA,99937,R,CAH,1,8,07/01/2015,06/30/2016,38.73,,,648,12,832,25,9150,,118,13,209,25,,389,12,546,25,9150,,118,13,209,8312,627385,491516,569470,2792366,2273925,129809,3983952,1632287,3351332,4983619,,,,,,,1355371,5128234,,-320618,,123172,15167,48871,6415739,116000,137055,4070556,,,2924369,,,4280332,1721998,,1721998,12418069,125714,164978,,2799528,,,3167436,,,,,,3167436,9250633,9250633,12418069,,,,,,,,,1632287,3913197,5545484,2152081,3393403,5066291,-1672888,545811,-1127077,,-1127077,0.799409,217469,369552,,
603576,281354,CRETE AREA MEDICAL CENTER,2910 BETTEN DRIVE,CRETE,NE,68333-,SALINE,99928,R,CAH,1,2,01/01/2015,12/31/2015,109.78,,,543,211,1069,24,8760,,116,54,263,24,,355,112,684,24,8760,,116,54,263,364309,1006640,1083561,1473898,7840161,12259235,1391720,17730908,2760605,22054953,24815558,,,,,,,6302830,,,3091849,-753095,227351,159447,313028,9341410,61247,1219636,13895437,3819,,13597617,,,10816972,13667551,89417,13756968,33915350,652579,885785,,490000,,804203,2832567,,11020000,,1723984,12743984,15576551,18338799,18338799,33915350,,,,,,,,,2753672,22563322,25316994,5816040,19500954,21106036,-1605082,2385220,780138,-119750,899888,0.714508,1190390,2212330,,
603582,241323,MADELIA COMMUNITY HOSPITAL,121 DREW AVE SE,MADELIA,MN,56062-,WATONWAN,99924,R,CAH,1,2,06/01/2015,05/31/2016,65.32,,,638,22,1048,25,9150,,76,8,124,25,,245,22,409,25,9150,,76,8,124,114538,292838,338864,763550,4276927,7179397,691319,9832210,2747697,9943918,12691615,,,,,,,3691915,1778316,,1281811,,195177,176621,435307,7666585,181407,222511,6825194,,5195204,4770419,,,6583122,357598,4259912,4617510,18867217,300229,795411,,155807,,89960,1341407,,4979999,,,4979999,6321406,12545811,12545811,18867217,,,,,,,,,2564398,11072050,13636448,2840530,10795918,11749162,-953244,951398,-1846,,-1846,0.774701,830308,1619972,,
603586,064001,CO. MENTAL HEALTH INST. -  PUEBLO,1600 W 24TH STREET,PUEBLO,CO,81001-1411,PUEBLO,39380,U,PH,4,10,07/01/2015,06/30/2016,1068,0.59,,3562,10037,145932,449,164334,,83,90,1099,449,,3562,10037,145932,449,164334,,83,90,1099,,,,,57034526,51628179,3649770,97880943,99510231,1246474,100756705,,,,,,,-1393907,,,8963125,-2128049,566528,,,6007697,,40790,6816846,,77627,,,,4983267,,,,10990964,6791225,6394321,,,,-313446,12872100,,,,-3571596,-3571596,9300504,-9265373,1690460,10990964,,,,,,,,,100496819,,100496819,87381705,13115114,118840808,-105725694,,-105725694,,-105725694,,,,,
603598,104001,SOUTH FLORIDA STATE HOSPITAL,800 EAST CYPRESS DRIVE,PEMBROKE PINES,FL,33025,DADE,33124,U,PH,4,10,07/01/2015,06/30/2016,62.61,,,,4459,17597,50,18300,,,24,76,350,,,4459,17597,50,18300,,,24,76,,,,,18958795,13122957,550782,29980653,29815085,,29815085,2590509,,18958795,,,,27643,,,2919105,,366482,,,3313230,,,,946852,,992919,,,983177,,,,4296407,175651,,,,,,175651,,,,643678,643678,819329,3477079,3477079,4296408,,,,,,,,,2115823,,2115823,,2115823,32081752,-29965929,,-29965929,,-29965929,1.005553,,,,
603634,281334,BOONE COUNTY HEALTH CENTER,723 WEST FAIRVIEW,ALBION,NE,68620-,BOONE,99928,R,CAH,1,9,10/01/2014,09/30/2015,174.75,,,2291,97,3076,25,9125,,374,35,580,25,,1259,78,1818,25,9125,,374,35,580,56502,813959,654340,967550,13164587,16447548,2402605,24704432,7672218,25866007,33538225,,,,,,,4613744,5434226,,5592456,-2754000,702473,41333,149935,14161707,194119,815764,19805903,,,8827197,,,12938056,4991115,,4991115,32090878,754960,2758238,,,,,3513198,,,,,,3513198,28577680,28577680,32090878,,,,,,,,,7642617,26561871,34204488,8321914,25882574,30426094,-4543520,4720169,176649,,176649,0.736605,1109287,1931153,,
603697,151309,ST. VINCENT CLAY HOSPITAL,1206 EAST NATIONAL AVENUE,BRAZIL,IN,47834,CLAY,45460,U,CAH,1,1,07/01/2015,06/30/2016,101.47,,,1314,40,1942,25,9150,,228,10,408,25,,775,40,1319,25,9150,,228,10,408,1359678,2430099,2082437,5258854,5490138,11751117,511273,17156040,7920096,55453885,63373981,,,,,,,1136564,154551,,5288436,-3088351,452793,262547,-232300,5000462,2500,192578,8937861,995040,2877354,7252173,,,7358314,,36275844,36275844,48634620,733519,1177767,,100603,,990844,3002733,,7573406,,135322,7708728,10711461,36164225,37923159,48634620,,,,,,,,,8202593,55171389,63373982,42495576,20878406,17241255,3637151,-808463,2828688,14720,2813968,0.270711,1314697,16590068,,
603698,151310,PARKVIEW WABASH HOSPITAL  INC.,710 NORTH EAST STREET,WABASH,IN,46992-0548,WABASH,15999,R,CAH,1,2,01/01/2015,12/31/2015,186.4,,,992,88,1904,25,9125,,287,29,615,25,,910,88,1736,25,9125,,287,29,615,126407,3546009,1351567,3164638,11430341,24041981,1184475,26725352,9741653,67772773,77514426,,,,,,,465415,,,7140577,,379758,87893,170124,-12326349,985290,,20662930,-3130,117827,2646597,,,19391663,-270967,,-270967,6794347,377933,361614,,,,-747682,-8135,,,,123329,123329,115194,6679153,6679153,6794347,,,,,,,,,9818768,71339764,81158532,47718370,33440162,35472322,-2032160,38224669,36192509,,36192509,0.344779,841002,6423363,,
603699,161376,CASS COUNTY MEMORIAL HOSPITAL,1501 E 10TH ST,ATLANTIC,IA,50022,CASS,99916,R,CAH,1,8,07/01/2015,06/30/2016,238.05,,,1947,417,3463,25,8250,,345,39,496,29,,982,262,1834,21,6786,,345,39,496,67175,2343825,1462098,3014482,17803654,27886198,2770840,36706086,11403969,50133493,61537462,,,,,,,21039322,,,7871217,-1627750,608261,721893,1999501,31005881,435563,2869233,46373936,,,14921758,,1580796,30115180,3515933,4441925,7957858,69078919,1526288,2916865,,730000,,791375,5964528,,20015000,,15795913,35810913,41775441,27303478,27303478,69078919,,,,,,,,,12772116,55503193,68275309,26601173,41674136,48033677,-6359541,8926468,2566927,,2566927,0.596484,3321163,8170457,,
603708,194044,ACADIA VERMILION HOSPITAL,2520 UNIVERSITY AVENUE,LAFAYETTE,LA,70507,LAFAYETTE,29180,U,PH,4,4,12/01/2014,11/30/2015,114.28,,6316,2919,,18002,54,19710,818,264,,2004,54,6316,2919,,18002,54,19710,818,264,,2004,,,,,5910265,5626339,241336,9502421,21605200,,21605200,,,,,,,-125705,,,3111817,-694494,,34044,83978,2409640,472125,,4758199,,,1070573,,,4864355,,,,7273995,26487,74139,,,,-78853,21773,,,,9741795,9741795,9763568,-2489573,-2489573,7273995,,,,,,,,,22659346,40345,22699691,12465340,10234351,11536604,-1302253,22083,-1280170,,-1280170,,,,,
