"rpt_rec_num","Provider CCN","Hospital Name","Street Address","City","State Code","Zip Code","County","Medicare CBSA Number","Rural Versus Urban","CCN Facility Type","Provider Type","Type of Control","Fiscal Year Begin Date","Fiscal Year End Date","FTE - Employees on Payroll","Number of Interns and Residents (FTE)","Total Days Title V","Total Days Title XVIII","Total Days Title XIX","Total Days (V + XVIII + XIX + Unknown)","Number of Beds","Total Bed Days Available","Total Discharges Title V","Total Discharges Title XVIII","Total Discharges Title XIX","Total Discharges (V + XVIII + XIX + Unknown)","Number of Beds + Total for all Subproviders","Hospital Total Days Title V For Adults & Peds","Hospital Total Days Title XVIII For Adults & Peds","Hospital Total Days Title XIX For Adults & Peds","Hospital Total Days (V + XVIII + XIX + Unknown) For Adults & Peds","Hospital Number of Beds For Adults & Peds","Hospital Total Bed Days Available For Adults & Peds","Hospital Total Discharges Title V For Adults & Peds","Hospital Total Discharges Title XVIII For Adults & Peds","Hospital Total Discharges Title XIX For Adults & Peds","Hospital Total Discharges (V + XVIII + XIX + Unknown) For Adults & Peds","Cost of Charity Care","Total Bad Debt Expense","Cost of Uncompensated Care","Total Unreimbursed and Uncompensated Care","Total Salaries From Worksheet A","Overhead Non-Salary Costs","Depreciation Cost","Total Costs","Inpatient Total Charges","Outpatient Total Charges","Combined Outpatient + Inpatient Total Charges","Wage-Related Costs (Core)","Wage-Related Costs (RHC/FQHC)","Total Salaries (adjusted)","Contract Labor: Direct Patient Care","Wage Related Costs for Part - A Teaching Physicians","Wage Related Costs for Interns and Residents","Cash on Hand and in Banks","Temporary Investments","Notes Receivable","Accounts Receivable","Less: Allowances for Uncollectible Notes and Accounts Receivable","Inventory","Prepaid Expenses","Other Current Assets","Total Current Assets","Land","Land Improvements","Buildings","Leasehold Improvements","Fixed Equipment","Major Movable Equipment","Minor Equipment Depreciable","Health Information Technology Designated Assets","Total Fixed Assets","Investments","Other Assets","Total Other Assets","Total Assets","Accounts Payable","Salaries, Wages, and Fees Payable","Payroll Taxes Payable","Notes and Loans Payable (Short Term)","Deferred Income","Other Current Liabilities","Total Current Liabilities","Mortgage Payable","Notes Payable","Unsecured Loans","Other Long Term Liabilities","Total Long Term Liabilities","Total Liabilities","General Fund Balance","Total Fund Balances","Total Liabilities and Fund Balances","DRG Amounts Other Than Outlier Payments","DRG Amounts Before October 1","DRG Amounts After October 1","Outlier Payments For Discharges","Disproportionate Share Adjustment","Allowable DSH Percentage","Managed Care Simulated Payments","Total IME Payment","Inpatient Revenue","Outpatient Revenue","Total Patient Revenue","Less Contractual Allowance and Discounts on Patients' Accounts","Net Patient Revenue","Less Total Operating Expense","Net Income from Service to Patients","Total Other Income","Total Income","Total Other Expenses","Net Income","Cost To Charge Ratio","Net Revenue from Medicaid","Medicaid Charges","Net Revenue from Stand-Alone CHIP","Stand-Alone CHIP Charges"
572004,393035,GOOD SHEPHERD REHABILITATION HOSPITA,850 S. 5TH STREET,ALLENTOWN,PA,18103-3295,LEHIGH,10900,U,RH,5,2,07/01/2013,06/30/2014,754.29,,,13697,1444,28811,106,38690,,974,53,1763,205,,13697,1444,28811,106,38690,,974,53,1763,,,-8852,-8852,54400995,53827425,6693217,80000025,123417061,96637682,220054743,,,54400995,,,,9763936,4858777,,16414976,,536898,1409349,1943419,37358165,,,61134908,,,,,,61134908,300100013,36063497,336163510,434656583,3985362,,,2840000,277900,11964492,19067754,1675500,108461206,,22602106,132738812,151806566,282850017,282850017,434656583,,,,,,,,,125967649,96653960,222621609,134642205,87979404,108228420,-20249016,54992616,34743600,418800,34324800,0.363546,,,,
572005,310011,CAPE REGIONAL MEDICAL CENTER,TWO STONE HARBOR BOULEVARD,CAPE MAY COURT HOUSE,NJ,08210,CAPE MAY,36140,U,STH,1,2,01/01/2013,12/31/2013,736.11,,,15334,1269,27665,149,54385,,3836,319,8014,149,,13059,607,22839,133,48545,,3836,319,8014,6327099,9184874,8127897,8448358,46769124,63317113,7413618,103835153,233944463,273783818,507728281,22145658,,46769124,539273,,,2475376,,,30593441,-20752745,1651985,2707368,4764688,21440113,475499,2139348,61920147,573831,28496295,68471641,,4374558,50160980,76043329,7542917,83586246,155187339,4632549,3692766,168537,21400000,,8246891,38140743,,,,19457280,19457280,57598023,97589316,97589316,155187339,,22628475,7227162,358679,1358601,0.0556,,,235859031,280304435,516163466,409614518,106548948,110086237,-3537289,13118939,9581650,,9581650,0.204509,10397302,56077394,,
572041,340096,LEXINGTON MEMORIAL HOSPITAL  INC.,250 HOSPITAL DRIVE,LEXINGTON,NC,27292-,DAVIDSON,99934,R,STH,1,2,07/01/2013,06/30/2014,508.4,,,2968,3614,10788,80,29200,,814,765,3098,80,,2299,2138,7445,64,23360,,814,765,3098,4110689,9922729,7354652,7561049,26528940,38081150,3240277,65683092,49861560,148092205,197953765,5256527,,25641556,567710,,,21112480,,,44900477,-29214394,1849984,78371,,39402911,902231,2071951,37764820,266496,4203326,50497041,,,23018009,985872,555768,1541640,63962560,12376534,2738566,322087,,,,14629958,,10791057,,,10791057,25421015,38541545,38541545,63962560,,1280918,4213986,42865,280130,0.12,1842597,,49391864,145941986,195333850,128172293,67161557,62230858,4930699,1713911,6644610,,6644610,0.33181,8576371,32426294,,
572057,471304,NORTH COUNTRY HOSPITAL & HEALTH CTR,189 PROUTY DRIVE,NEWPORT,VT,05855,ORLEANS,99947,R,CAH,1,2,10/01/2012,09/30/2013,396.68,,,3203,1217,5596,25,9125,,696,287,1313,25,,2694,737,4315,20,7300,,696,287,1313,2403215,2705004,3336537,3338446,35782338,41857192,4137736,51184580,25157932,94936298,120094230,,,,,,,3632378,21025031,,17713291,-11322060,1610986,671388,14465,34430431,405921,1374225,38377510,185772,2048349,23509417,,1900087,27818301,10475531,1434589,11910120,74158852,1702451,4690499,,21160492,,1827596,29381038,,564513,,3936688,4501201,33882239,40276613,40276613,74158852,,,,,,,,,27741913,119270230,147012143,77897741,69114402,77639530,-8525128,9021273,496145,7,496138,0.426203,8401739,23284619,,
572083,161337,VAN BUREN COUNTY HOSPITAL,304 FRANKLIN STREET,KEOSAUQUA,IA,52565-0070,VAN BUREN,99916,R,CAH,1,9,07/01/2013,06/30/2014,110.94,,,675,97,1034,25,9125,,125,61,252,25,,377,67,608,25,9125,,125,61,252,69325,337054,338604,693113,7076660,6588721,805604,11049105,2172852,11565393,13738245,,,,,,,339712,,,3922455,-1516000,234697,280220,,5592281,194604,148190,12454501,,,7190358,,891805,8323850,4709340,31367,4740707,18656838,355361,700134,126795,114171,,156961,1453422,,3835575,,1366475,5202050,6655472,12001366,12001366,18656838,,,,,,,,,2161402,13283015,15444417,5250134,10194283,13665381,-3471098,2741301,-729797,,-729797,0.804259,972998,1650597,,
572084,161344,WASHINGTON COUNTY HOSPITAL,400 EAST POLK STREET,WASHINGTON,IA,52353,WASHINGTON,26980,R,CAH,1,9,07/01/2013,06/30/2014,230.26,,,3163,456,4125,25,9125,,273,82,517,68,,1064,266,1604,25,9125,,273,82,517,5847,840062,495135,571587,12047093,14994916,1636530,20223009,11927305,22441475,34368780,,,,,,,3667501,,,3417621,,429570,257361,1046094,9882279,146902,953395,29062747,235043,,8264644,,,20115976,8281792,908730,9190522,39188777,491071,2069250,585292,,1010469,887,4156969,,17770431,,,17770431,21927400,17261377,17261377,39188777,,,,,,,,,13006530,30234287,43240817,16640414,26600403,27042009,-441606,1739209,1297603,840062,457541,0.588412,1958144,3457774,,
572089,171307,RAWLINS COUNTY HEALTH CENTER,707 GRANT,ATWOOD,KS,67730,RAWLINS,99917,R,CAH,1,13,07/01/2013,06/30/2014,62.22,,,949,,1099,14,5110,,82,,111,14,,201,,264,14,5110,,82,,111,44722,131085,165743,314037,3159889,4050570,610881,6769038,1815380,4588632,6404012,,,,,,,588963,450488,,1226535,,125771,40543,284428,2716728,3225,966484,9221027,,1812049,1423638,,,8718489,1270684,,1270684,12705901,268163,398898,33564,273148,,402827,1376600,,7548899,,,7548899,8925499,3780402,3780402,12705901,,,,,,,,,1815381,4901431,6716812,367716,6349096,7210459,-861363,973308,111945,,111945,1.057,55891,193174,,
572103,050541,KFH - REDWOOD CITY,1150 VETERANS BOULEVARD,REDWOOD CITY,CA,94063,SAN MATEO,41884,U,STH,1,2,01/01/2013,12/31/2013,762,3.36,9,1224,23,31677,213,77745,6,247,4,7598,213,7,1060,22,26182,199,72635,6,247,4,7598,,,,,91353399,156502086,8647607,243057018,1806099,2411089,4217188,33753117,,82447627,21786916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3257598,41048,,,39859731,25827,,,,,,247855485,-247855485,,-247855485,,-247855485,,,,,
572124,050122,DAMERON HOSPITAL,525 W. ACACIA,STOCKTON,CA,95023,SAN JOAQUIN,44700,U,STH,1,2,01/01/2013,12/31/2013,920,,3817,6769,,32745,202,73730,1018,1577,,8845,202,2287,5594,,23189,162,59130,1018,1577,,8845,4290739,14215260,6303669,22394678,74591567,100194085,1924629,152030949,661472102,362867059,1024339161,16658199,,74591567,4203948,,,2544355,38224031,,113918263,-83588190,3315455,1992203,,82801946,2946974,6829710,88639495,1559119,4827713,78704511,,,70214897,7734954,1933495,9668449,162685292,4329436,10488776,,463516,,2077826,17359554,,1966062,,5164704,7130766,24490320,138194972,138194972,162685292,,12906756,4959367,917789,3966706,0.2804,,,661472102,362867059,1024339161,850548722,173790439,174785652,-995213,6737661,5742448,3350991,2391457,0.148419,9848835,233334534,,
572130,464001,UTAH STATE HOSPITAL,1300 E CENTER STREET,PROVO,UT,84606,UTAH,39340,U,PH,4,10,07/01/2013,06/30/2014,764,,,1673,23497,108307,329,120085,,40,69,373,329,,1673,23497,108307,329,120085,,40,69,373,,,-61596,-61596,44160668,13678191,5271562,51611731,60708976,,60708976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57838859,-57838859,,-57838859,,-57838859,0.85015,,,,
572149,480002,GOV. JUAN F. LUIS HOSPITAL,4007 EAST DIAMOND RUBY,CHRISTIANSTED,VI,00820-4421,U. S. VIRGIN ISLANDS,99948,R,STH,1,13,10/01/2012,09/30/2013,590.98,,,9334,3711,24950,112,40880,,1020,705,3240,112,,8384,3711,20282,102,37230,,1020,705,3240,1399186,16145114,9227903,14628722,32798242,52728412,3063085,65763806,90789178,44835174,135624352,,,,,,,-669248,,,79624517,-66908911,1593291,87300,-676498,5275293,,689166,54812922,,,28931809,,,38001879,,201834,201834,43479006,28844059,5191719,9313678,208263,,4505716,48055435,,,,37367,37367,48092802,-4613796,-4613796,43479006,,,,,,,,,91099361,45893236,136992597,89979372,47013225,85526654,-38513429,21196965,-17316464,,-17316464,0.484897,3791418,18957092,,
572195,344024,WALTER B. JONES - ADATC,2577 WEST FIFTH STREET,GREENVILLE,NC,27834,PITT,24780,U,PH,4,10,07/01/2013,06/30/2014,138,,,1336,94,18964,66,24090,,100,4,1374,66,,1336,94,18964,66,24090,,100,4,1374,,,-61294,-61294,7208948,7978608,289008,15501042,11124992,,11124992,,,7208948,,,,,,,,,35489,,,526545,42000,1153238,7456463,,,126567,12660,,6013147,,,,6539692,,,,,762561,,762561,,,,,,762561,5777131,5777131,6539692,,,,,,,,,1249860,,1249860,,1249860,15187556,-13937696,13937695,-1,,-1,1.393353,,,,
572196,420015,BAPTIST EASLEY HOSPITAL,200 FLEETWOOD DRIVE,EASLEY,SC,29641-,PICKENS,24860,U,STH,1,2,10/01/2012,09/30/2013,719.75,,,7119,1701,16538,89,32485,,1430,526,4336,89,,6134,1084,13034,78,28470,,1430,526,4336,1784621,29268544,7590783,7626755,40757697,57756869,3523867,62132976,123889394,185766060,309655454,5802131,,40750497,178993,,,11543124,,,29539388,-13260232,2028571,138808,5443961,35918389,5278320,2234981,56868845,174559,,37047785,,,34982444,,,,70900833,2502245,3917062,101960,605000,,13670064,20796331,,,,,,20796331,50104502,50104502,70900833,10602131,,,129093,1174716,0.1108,5430939,,126872490,227844996,354717486,262245181,92472305,98514566,-6042261,5354621,-687640,,-687640,0.200652,5273634,26461766,,
572219,141310,MENDOTA COMMUNITY HOSPITAL,1401 EAST 12TH ST,MENDOTA,IL,61342-9216,LASALLE,99914,R,CAH,1,2,04/01/2013,03/31/2014,260.41,,,3046,80,3798,25,9125,,526,38,743,25,,1617,70,2120,21,7665,,526,38,743,510438,1249811,827884,980506,14512984,20643077,3477341,25107513,14443799,43185517,57629316,,,,,,,1173503,,,6940017,-3328427,753120,548466,,6086679,1272124,4977101,30822579,,4252078,10509218,,,36998663,1876133,2032433,3908566,46993908,1074006,1592232,,1497713,,290000,4798409,,33145121,,,33145121,37943530,9050378,9050378,46993908,,,,,,,,,14791739,53441519,68233258,35923197,32310061,35156061,-2846000,1200208,-1645792,871,-1646663,0.435673,1336271,5377751,,
572222,144010,CHICAGO READ,4200 NORTH OAK PARK AVE,CHICAGO,IL,60634,COOK,16974,U,PH,4,10,07/01/2013,06/30/2014,311.43,,,25,126,6760,24,8760,,1,,452,128,,25,126,6760,24,8760,,1,,452,,,,,24786229,5535289,885646,43568729,393767,,393767,,,24786229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30321518,-30321518,,-30321518,,-30321518,110.645963,,,,
572224,244005,CHILD & ADOLESCENT BEH. HEALTH SRVS.,444 LAFAYETTE ROAD,ST. PAUL,MN,55164-0979,KANDIYOHI,99924,R,PH,4,10,07/01/2013,06/30/2014,48.77,,,,1467,2997,14,5110,,,36,64,14,,,1467,2997,14,5110,,,36,64,,,,,4282215,1229305,4524,5063736,14985,,14985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5511520,-5511520,,-5511520,,-5511520,,,,,
572226,330135,BON SECOURS COMMUNITY HOSPITAL,160 EAST MAIN STREET,PORT JERVIS,NY,13771,ORANGE,39100,U,STH,1,2,01/01/2013,12/31/2013,365.1,,,8514,2388,17874,150,52302,,1540,264,3599,220,,8025,2340,16959,140,48652,,1540,264,3599,3271499,5236429,4193145,11852466,28341945,46945561,3387501,72564058,179839832,221120643,400960475,9794622,,28341945,104865,,,30100,30364,1124107,34484357,-24864847,1048261,314585,3199645,15507239,130967,209223,14090289,,634293,17618742,,,12009776,,16704382,16704382,44221397,2732856,3841676,1282,,,5259960,11835774,,,,39158166,39158166,50993940,-18812683,-6772543,44221397,,10367944,2902233,62414,2205388,0.1988,,,144883344,221857812,366741156,294582435,72158721,75287506,-3128785,303329,-2825456,-1245550,-1579906,0.180976,10318056,110085891,108787,600073
572227,330163,EASTERN NIAGARA HOSPITAL,521 EAST AVENUE,LOCKPORT,NY,14094,NIAGARA,15380,U,STH,1,2,01/01/2013,12/31/2013,632.4,,,11506,2719,38299,161,58765,,1844,1274,6116,161,,11114,2719,36231,151,55115,,1844,1274,6116,196833,,196833,372331,32322430,35656273,2677038,60878418,72556696,56603996,129160692,11795597,,31620318,45025,,,3469335,1102926,,15168360,-7099332,1707333,687020,,16754811,291847,1901688,32357852,450522,11544776,25615849,,1607618,16982827,,3455218,3455218,37192856,2887848,3955797,184258,,,3282114,10310017,,,,18955860,18955860,29265877,7926979,7926979,37192856,,9021627,2699460,55508,2218557,0.2288,,,72556696,56717280,129273976,63306898,65967078,67978703,-2011625,3342289,1330664,,1330664,0.471339,2683985,6066722,,
572228,330401,ST. CATHERINE OF SIENA MEDICAL CENTE,50 ROUTE 25A,SMITHTOWN,NY,11787,SUFFOLK,35004,U,STH,1,1,01/01/2013,12/31/2013,1326.26,,,29369,1680,57994,266,97090,,4912,255,11042,558,,26186,1573,49707,236,86140,,4912,255,11042,1545065,3901987,2520986,2754168,123678779,125105294,7447145,227050005,621749576,262967709,884717285,30471536,,123678779,343224,,,5038000,612000,,32758000,-4196000,3459000,2190000,,41247000,14548000,3034000,108925000,,,59927000,,,101503000,,33643000,33643000,176393000,12752000,12817000,,,,23648000,49217000,82809000,,,97838000,180647000,229864000,-54534000,-53471000,176393000,,32670695,10298115,744981,,,,,621749576,262967709,884717285,660703251,224014034,248784073,-24770039,12346039,-12424000,281000,-12705000,0.256636,29148320,93586806,413292,2519032
572229,410012,THE MIRIAM HOSPITAL,164 SUMMIT AVENUE,PROVIDENCE,RI,02906,PROVIDENCE,14484,U,STH,1,2,10/01/2012,09/30/2013,2236.4,59.83,,23468,1372,61513,247,90155,,5218,209,15006,247,,19872,1141,50849,212,77380,,5218,209,15006,13946256,27557000,19981180,29812849,153928873,257795412,12026255,303223009,584693884,735766697,1320460581,31300284,,153928873,2363001,444743,225456,14009000,,,64179000,-17943000,4851000,362000,155002,68044002,32001198,1087783,192442290,,93412052,,,,167476359,135358291,68420438,203778729,439299090,18524000,13488000,,3689000,,10253000,45954000,69845000,,,30111000,99956000,145910000,248255090,293389090,439299090,46034889,,,2191580,1196907,0.026,30950280,10693779,599726364,757489700,1357216064,960947257,396268807,444238313,-47969506,57447596,9478090,,9478090,0.229634,24747594,111184522,,
572266,451363,JACKSON COUNTY HOSPITAL,1013 SOUTH WELLS,EDNA,TX,77957-4098,JACKSON,99945,R,CAH,1,11,10/01/2012,09/30/2013,99.73,,,759,16,1236,25,9125,,163,6,326,25,,475,16,864,25,9125,,163,6,326,384875,2670681,2354275,3143076,6562219,9602371,954715,14094124,2119833,14306611,16426444,,,,,,,482171,2456051,,3585979,-1861103,523536,132101,783919,7879418,268481,673075,10621538,622998,723634,8942309,,,15530735,,,,23410153,1279097,594724,43672,627657,,200000,2745150,,,,,,2745150,20665003,20665003,23410153,,,,,,,,,2120680,15772886,17893566,7042634,10850932,16164590,-5313658,6048262,734604,687413,47191,0.858014,554055,1383950,,
572267,453091,WESLACO REHAB HOSPITAL,906 S JAMES STREET,WESLACO,TX,78596,HILDAGO,32580,U,RH,5,5,06/01/2013,05/31/2014,127.26,,,5845,2,6944,32,11680,,505,4,587,32,,5845,2,6944,32,11680,,505,4,587,,,,,4737089,2886616,350793,7450031,16218562,,16218562,,,,,,,283799,,,2806669,-2078065,24372,10112,,1119522,319489,,3459529,,,1042457,,,2531636,,541678,541678,4192836,38434,236314,-18970,,,532202,787980,,,,-4353,-4353,783627,3409209,3409209,4192836,,,,,,,,,16218562,,16218562,7529851,8688711,7623705,1065006,30326,1095332,,1095332,,,,,
572305,360234,MERCY HEALTH WEST HOSPITAL,2446 KIPLING ROAD,CINCINNATI,OH,45239,HAMILTON,17140,U,STH,1,1,01/01/2013,12/31/2013,557.03,3.19,,8052,1284,21511,154,56210,,1946,245,5592,168,,6595,1094,18574,136,49640,,1946,245,5592,4220167,5481719,5604658,9036388,33774883,62989977,4063691,83702608,147556527,150450883,298007410,7665995,,33228203,1054176,,,419558,,116114,57540113,-38790062,3971007,112489,,23425679,384282,1298160,235576162,1147262,65551667,,,4088688,283520312,,1246877,1246877,308192868,-290328475,523302,,1819956,,3823566,-284161651,,328449799,,2000000,330449799,46288148,261904720,261904720,308192868,,9355042,5295249,253576,1068954,0.1001,8941204,89105,149444189,148561417,298005606,215273481,82732125,96764860,-14032735,1444994,-12587741,,-12587741,0.280874,7381408,43873543,,
572312,363036,CLEVELAND REHAB HOSPITAL,23333 HARVARD ROAD,BEACHWOOD,OH,44122,,44122,U,RH,5,5,04/29/2013,12/31/2013,71.99,,,3341,398,6828,50,12350,,251,43,528,50,,3341,398,6828,50,12350,,251,43,528,,,,,4332083,5901575,338072,8385839,13808756,,13808756,,,,,,,854809,,,8504796,-173322,125591,44927,-4941809,4414992,,,,,,2270202,,,1941334,,3800000,3803839,10160165,468015,668016,398496,,,2079365,3613892,,,,,,3613892,6546273,6546273,10160165,,,,,,,,,20397715,,20397715,11654940,8742775,10233658,-1490883,19670,-1471213,-1,-1471212,,,,,
572315,360113,MERCY FRANCISCAN WESTERN HILLS,3131 QUEEN CITY AVE,CINCINNATI,OH,45238,HAMILTON,17140,U,STH,1,2,01/01/2013,11/09/2013,428.57,,,6557,506,15782,146,45698,,1471,130,4028,153,,5544,351,13798,131,41003,,1471,130,4028,2423962,7223532,3982121,6550974,22652081,40945477,1350152,57883361,106496982,145344782,251841764,6474679,,24303662,105263,,,4068,,,16313621,-12636384,73053,-97954,,3658414,1699909,,5600900,6101,,12984095,,,6490012,,,,10148426,18532445,3532,,,,,18069488,,771807,,133951,905758,18975246,-8826820,-8826820,10148426,,9201898,1625818,303770,449671,0.0468,,,107694169,144166478,251860647,185140489,66720158,63597558,3122600,279451,3402051,,3402051,0.22984,5850306,38392022,,
572318,360262,MERCY ST. ANNE HOSPITAL,3404 W. SYLVANIA AVE,TOLEDO,OH,43623,LUCAS,45780,U,STH,1,2,01/01/2013,12/31/2013,818.99,,,7479,688,16785,112,40880,,1845,178,4331,112,,6451,580,14237,98,35770,,1845,178,4331,4577072,16030882,6881111,9894209,29642082,55324785,5745925,76972739,202033336,323582168,525615504,8977473,,29665252,938,,,-34027180,17661,,2268114,-45709013,2095663,-289068,,-75643823,9155752,468620,71893749,15809,,29705965,,104903,61116842,54626883,6156794,60783677,46256696,3084642,2417647,193703,,,4091082,9787074,,,,48270006,48270006,58057080,-11800384,-11800384,46256696,,9361832,3166120,148987,541175,0.0533,,,202033334,323582169,525615503,434955505,90659998,84965221,5694777,2713080,8407857,,8407857,0.146443,7591458,72414220,,
572319,360276,ST ELIZABETH BOARDMAN HEALTH CTR,8401 MARKET STREET,YOUNGSTOWN,OH,44512,MAHONING,49660,U,STH,1,1,01/01/2013,12/31/2013,561.72,,,12674,951,34674,128,46720,,2990,582,8454,128,,11472,831,31628,116,42340,,2990,582,8454,3968211,7594481,5577615,6824679,28802492,62971022,7041234,91040515,210893650,202995175,413888825,7634392,,28826474,130210,,,15726401,,,13854191,-3584597,2513561,-136661,,31183295,1689184,3589355,46192993,,45445921,37473189,,6606532,78587547,17532582,58327447,75860028,185630870,12177061,2021530,72911,2030856,,326972,16629330,,37087490,,6839634,43927124,60556454,125074416,125074416,185630870,,14604768,4679395,193325,,,,,210893649,203128534,414022183,308536552,105485631,91298188,14187443,5656257,19843700,,19843700,0.219964,7863887,42450593,,
572320,363026,HILLSIDE HOSPITAL,8747 SQUIRES LANE NE,WARREN,OH,44484-,TRUMBULL,49660,U,RH,5,4,01/01/2013,12/31/2013,199.84,,,5204,988,12559,45,16425,,360,68,865,45,,5204,988,12559,45,16425,,360,68,865,,,,,9544023,10011792,725798,17132786,45321538,5358736,50680274,,,,,,,-6363,,,3930995,-888087,310196,92701,1354,3440796,500000,145965,5543569,526692,584982,865153,1204958,,7942084,,4948171,4948171,16331051,406472,1056978,95008,,,273482,14188794,,,,,,14188794,2142257,2142257,16331051,,,,,,,,,45321537,6177202,51498739,32643973,18854766,19555815,-701049,195349,-505700,,-505700,,,,,
572339,210011,ST. AGNES HOSPITAL,900 CATON AVENUE,BALTIMORE,MD,21229,BALTIMORE CITY,12580,U,STH,1,1,07/01/2013,06/30/2014,2495.9,67.05,,33292,7440,76932,300,109500,,7030,1351,17538,300,,31280,5687,65504,246,89790,,7030,1351,17538,5534899,16464774,15974866,15974866,193062264,199408821,17872406,259890803,235517565,174353577,409871142,23256204,,187265930,4070496,192901,636575,10161000,,,57963000,,7727000,,14064000,89915000,,,230893000,,,,,,230893000,219806000,37228000,257034000,577842000,45091000,,,1120000,,13022000,59233000,77150000,,,12158000,89308000,148541000,429301000,429301000,577842000,,17724219,57504432,,4606397,0.1435,511385,5874927,247000453,327634609,574635062,135059939,439575123,426416092,13159031,33268899,46427930,1361164,45066766,0.634079,77907526,82880347,,
572340,210034,MEDSTAR HARBOR HOSPITAL,3001 SOUTH HANOVER STREET,BALTIMORE,MD,21225-,BALTIMORE CITY,12580,U,STH,1,2,07/01/2013,06/30/2014,1084,46.2,,13655,2615,35453,136,49640,,2734,3449,9059,136,,11694,1671,26849,119,43435,,2734,3449,9059,4257172,6684297,8323598,8323598,78576244,110712218,3432053,124203939,120575009,83588668,204163677,14098766,,78576244,,241679,603587,2800,,,30691151,-5543052,2366445,,435476,29233772,3415538,2464604,57447865,,25288655,95607365,476058,,38166588,228940,342760,571700,67972060,6109075,10467297,,,,12645283,29087496,,,,8217033,8217033,37304529,30667531,30667531,67972060,,5857951,17039309,1144863,2597234,0.2567,2429687,3218498,142290694,139702619,281993313,86039651,195953662,189288462,6665200,14074584,20739784,,20739784,0.608355,53304406,58012087,,
572344,030123,SCOTTSDALE HEALTHCARE THOMPSON PEAK,7400 EAST THOMPSON PEAK PARKWAY,SCOTTSDALE,AZ,85255-,MARICOPA,38060,U,STH,1,2,10/01/2012,09/30/2013,479.95,,,7654,467,17703,83,30332,,2033,130,5129,83,,6897,406,15794,75,27412,,2033,130,5129,742814,6092498,1932228,2829004,32194980,72652721,10258648,93438089,273762358,199989592,473751950,6611965,,32194980,438934,,,1366,,,31303103,-18367772,3646182,-45314,,19094508,,4628988,41764902,,27594108,33399442,511110,,54076657,,,-94840028,-21668863,3542433,1652,,,,83780,3627865,,,,,,3627865,-25296728,-25296728,-21668863,19223709,,,486987,,,6345322,,275144174,207907295,483051469,366895070,116156399,113244464,2911935,3307815,6219750,,6219750,0.19723,2137359,15383739,,
572359,161317,MARENGO MEMORIAL HOSPITAL,300 WEST MAY STREET,MARENGO,IA,52301-,IOWA,16999,R,CAH,1,12,07/01/2013,06/30/2014,176.97,,,1769,37,3571,25,9125,,106,9,147,25,,292,37,417,25,9125,,106,9,147,197210,647991,842006,1349534,7234108,9913534,675777,16842934,4254027,12672364,16926391,,,,,,,1531891,713731,,2987676,,340742,262444,,5945011,424584,1102461,4071701,,5987565,4709028,,2434289,10298417,1863694,265388,2129082,18372510,630389,928152,,1833735,,679231,4071507,,5751008,,,5751008,9822515,8549995,8549995,18372510,,,,,,,,,4334752,16085925,20420677,3262704,17157973,17795633,-637660,1280816,643156,,643156,0.995069,1586761,2104667,,
572361,161328,REGIONAL HEALTH SERVICES OF HOWARD C,235 8TH AVENUE WEST,CRESCO,IA,52136,HOWARD,99916,R,CAH,1,9,07/01/2013,06/30/2014,98.8,,,852,110,1306,25,9125,,117,25,213,26,,365,69,588,25,9125,,117,25,213,223697,1278325,1041320,1318895,6398330,9863214,889478,15435515,3197321,20753964,23951285,,,,,,,4728938,755456,388452,3238055,-764000,410446,281500,567017,10346990,,232904,10247869,,5012607,7175103,,,15298995,6970779,,6970779,32616764,1797646,702709,,590000,,567385,3657740,,14175000,,,14175000,17832740,14784024,14784024,32616764,,,,,,,,,3498572,21326303,24824875,9378972,15445903,16266817,-820914,1018641,197727,1278325,-1080598,0.644455,1497082,2753733,246012,256855
572367,281322,SAINT FRANCIS MEMORIAL HOSPITAL,430 NORTH MONITOR STREET,WEST POINT,NE,68788,DODGE,99928,R,CAH,1,1,01/01/2013,12/31/2013,140.78,,,2053,51,2806,25,9125,,265,9,434,25,,1181,19,1630,25,9125,,265,9,434,88654,601817,480240,551072,12583055,14410897,2164455,23330788,8860566,26677973,35538539,,,,,,,5236180,,,6815271,-2138520,511259,119778,2218000,12761968,222878,1710885,16748816,,19527277,14291576,,,30464198,17267562,913055,18180617,61406783,1593978,1800580,,496468,,391279,4282305,,11384310,,1919129,13303439,17585744,43821039,43821039,61406783,,,,,,,,,8860566,27571904,36432470,8460578,27971892,26993952,977940,2813048,3790988,2954,3788034,0.656493,915855,1502967,,
